#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
IGF1	KLF4	9606.ENSP00000376637	9606.ENSP00000363804	0	0	0	0	0	0	0	0.452	0.452
IGF1	OGN	9606.ENSP00000376637	9606.ENSP00000364711	0	0	0	0	0.235	0.139	0	0.322	0.514
IGF1	SDC1	9606.ENSP00000376637	9606.ENSP00000370542	0	0	0	0	0.042	0	0	0.601	0.601
IGF1	PRLR	9606.ENSP00000376637	9606.ENSP00000482954	0	0	0	0	0.048	0	0	0.454	0.458
IGF1	SERPINA3	9606.ENSP00000376637	9606.ENSP00000450540	0	0	0	0	0.067	0	0	0.442	0.458
IGF1	LPL	9606.ENSP00000376637	9606.ENSP00000497642	0	0	0	0	0.064	0	0	0.446	0.459
IGF1	MFAP4	9606.ENSP00000376637	9606.ENSP00000378957	0	0	0	0	0.139	0	0	0.485	0.538
IGF1	MRC1	9606.ENSP00000376637	9606.ENSP00000455897	0	0	0	0	0.222	0	0	0.448	0.552
INHBA	MRAS	9606.ENSP00000242208	9606.ENSP00000289104	0	0	0	0	0.048	0.045	0	0.395	0.402
INHBA	MMP1	9606.ENSP00000242208	9606.ENSP00000322788	0	0	0	0	0.197	0	0	0.342	0.449
IQGAP3	RRM2	9606.ENSP00000354451	9606.ENSP00000353770	0	0	0	0	0.328	0	0	0.204	0.442
IQGAP3	NUSAP1	9606.ENSP00000354451	9606.ENSP00000499238	0	0	0	0	0.333	0	0	0.298	0.512
IQGAP3	PRC1	9606.ENSP00000354451	9606.ENSP00000377793	0	0	0	0	0.426	0.292	0	0.087	0.596
IQGAP3	TOP2A	9606.ENSP00000354451	9606.ENSP00000411532	0	0	0	0	0.580	0	0	0.223	0.660
IRF6	PRSS8	9606.ENSP00000355988	9606.ENSP00000319730	0	0	0	0	0.237	0	0	0.427	0.544
IRF6	SFN	9606.ENSP00000355988	9606.ENSP00000340989	0	0	0	0	0.192	0.106	0	0.536	0.636
IRF6	SCNN1A	9606.ENSP00000355988	9606.ENSP00000353292	0	0	0	0	0.086	0	0	0.444	0.470
IRF6	RAB25	9606.ENSP00000355988	9606.ENSP00000354376	0	0	0	0	0.351	0.053	0	0.152	0.433
IRF6	TFAP2A	9606.ENSP00000355988	9606.ENSP00000501092	0	0	0	0	0.089	0	0	0.654	0.671
ITGA7	SGCG	9606.ENSP00000452120	9606.ENSP00000218867	0	0	0	0	0.067	0	0	0.573	0.584
ITGA7	TLN2	9606.ENSP00000452120	9606.ENSP00000453508	0	0	0	0	0.094	0.062	0.650	0.511	0.835
ITGB1BP1	TLN2	9606.ENSP00000353850	9606.ENSP00000453508	0	0	0	0	0	0	0	0.618	0.618
ITIH5	PRELP	9606.ENSP00000380333	9606.ENSP00000343924	0	0	0	0	0.668	0.101	0	0.077	0.700
ITSN1	MRAS	9606.ENSP00000370719	9606.ENSP00000289104	0	0	0	0	0.068	0.497	0	0.115	0.548
ITSN1	RAB25	9606.ENSP00000370719	9606.ENSP00000354376	0	0	0	0	0	0.497	0	0.115	0.535
ITSN1	RHOBTB3	9606.ENSP00000370719	9606.ENSP00000369318	0	0	0	0	0.060	0.497	0	0.162	0.569
ITSN1	VLDLR	9606.ENSP00000370719	9606.ENSP00000371532	0	0	0	0	0.043	0.292	0	0.191	0.404
ITSN1	TFAP2A	9606.ENSP00000370719	9606.ENSP00000501092	0	0	0	0	0.051	0	0	0.530	0.534
KCNB1	PRKAR2B	9606.ENSP00000360806	9606.ENSP00000265717	0	0	0	0	0.054	0	0.500	0.053	0.513
KCNB1	KCNIP2	9606.ENSP00000360806	9606.ENSP00000420040	0	0	0	0	0.092	0.129	0	0.593	0.650
KIAA1324	SPDEF	9606.ENSP00000358955	9606.ENSP00000363149	0	0	0	0	0.193	0	0	0.316	0.424
KLB	PPARG	9606.ENSP00000257408	9606.ENSP00000287820	0	0	0	0	0.088	0.045	0	0.466	0.494
KLB	LEP	9606.ENSP00000257408	9606.ENSP00000312652	0	0	0	0	0.143	0	0	0.508	0.560
KLF4	SOX4	9606.ENSP00000363804	9606.ENSP00000244745	0	0	0	0	0.043	0.095	0	0.437	0.469
KLF4	PPARG	9606.ENSP00000363804	9606.ENSP00000287820	0	0	0	0	0.104	0.311	0	0.529	0.684
KLF4	SCARA5	9606.ENSP00000363804	9606.ENSP00000346990	0	0	0	0	0.068	0	0	0.404	0.421
KLF4	SPDEF	9606.ENSP00000363804	9606.ENSP00000363149	0	0	0	0	0	0	0	0.586	0.586
KLF4	KRT18	9606.ENSP00000363804	9606.ENSP00000373489	0	0	0	0	0	0.095	0	0.369	0.404
KLF4	MUC1	9606.ENSP00000363804	9606.ENSP00000484824	0	0	0	0	0.074	0.091	0	0.552	0.589
KLHL31	PALMD	9606.ENSP00000359942	9606.ENSP00000263174	0	0	0	0	0.063	0	0	0.433	0.446
KRT18	KRT7	9606.ENSP00000373489	9606.ENSP00000329243	0	0	0	0.747	0.247	0.091	0	0.259	0.449
KRT18	SPINT1	9606.ENSP00000373489	9606.ENSP00000342098	0	0	0	0	0.132	0	0	0.357	0.418
KRT18	KRT19	9606.ENSP00000373489	9606.ENSP00000355124	0	0	0	0.915	0.475	0.166	0.400	0.761	0.928
KRT18	MME	9606.ENSP00000373489	9606.ENSP00000418525	0	0	0	0	0.060	0	0	0.479	0.490
KRT18	MUC1	9606.ENSP00000373489	9606.ENSP00000484824	0	0	0	0	0.108	0.099	0	0.572	0.625
KRT18	KRT8	9606.ENSP00000373489	9606.ENSP00000449404	0	0	0	0.768	0.991	0.849	0	0.986	0.999
KRT19	TFF1	9606.ENSP00000355124	9606.ENSP00000291527	0	0	0	0	0.213	0	0	0.292	0.418
KRT19	KRT7	9606.ENSP00000355124	9606.ENSP00000329243	0	0	0.129	0.736	0.467	0.091	0	0.376	0.701
KRT19	SFN	9606.ENSP00000355124	9606.ENSP00000340989	0	0	0	0	0.213	0.094	0	0.274	0.438
KRT19	SPINT1	9606.ENSP00000355124	9606.ENSP00000342098	0	0	0	0	0.251	0	0	0.250	0.415
KRT19	RAB25	9606.ENSP00000355124	9606.ENSP00000354376	0	0	0	0	0.268	0.096	0	0.242	0.454
KRT19	S100A14	9606.ENSP00000355124	9606.ENSP00000357691	0	0	0	0	0.328	0	0	0.175	0.421
KRT19	TACSTD2	9606.ENSP00000355124	9606.ENSP00000360269	0	0	0	0	0.252	0	0	0.427	0.553
KRT19	MME	9606.ENSP00000355124	9606.ENSP00000418525	0	0	0	0	0.060	0	0	0.587	0.595
KRT19	MUC1	9606.ENSP00000355124	9606.ENSP00000484824	0	0	0	0	0.180	0.099	0	0.720	0.775
KRT19	KRT8	9606.ENSP00000355124	9606.ENSP00000449404	0	0	0	0.762	0.538	0.162	0	0.516	0.796
KRT7	SDC1	9606.ENSP00000329243	9606.ENSP00000370542	0	0	0	0	0.147	0	0	0.400	0.466
KRT7	TACSTD2	9606.ENSP00000329243	9606.ENSP00000360269	0	0	0	0	0.374	0	0	0.399	0.608
KRT7	KRT8	9606.ENSP00000329243	9606.ENSP00000449404	0	0	0.055	0.955	0.342	0	0.400	0.400	0.746
KRT7	MUC1	9606.ENSP00000329243	9606.ENSP00000484824	0	0	0	0	0.169	0.099	0	0.716	0.768
KRT7	MME	9606.ENSP00000329243	9606.ENSP00000418525	0	0	0	0	0.060	0	0	0.800	0.804
KRT8	SFN	9606.ENSP00000449404	9606.ENSP00000340989	0	0	0	0	0.222	0	0	0.290	0.424
KRT8	TACSTD2	9606.ENSP00000449404	9606.ENSP00000360269	0	0	0	0	0.150	0	0	0.482	0.541
KRT8	MME	9606.ENSP00000449404	9606.ENSP00000418525	0	0	0	0	0	0	0	0.543	0.543
KRT8	MUC1	9606.ENSP00000449404	9606.ENSP00000484824	0	0	0	0	0.113	0.054	0	0.575	0.612
LEP	PDK4	9606.ENSP00000312652	9606.ENSP00000005178	0	0	0	0	0.049	0	0	0.430	0.434
LEP	LIPE	9606.ENSP00000312652	9606.ENSP00000244289	0	0	0	0	0.149	0	0	0.729	0.760
LEP	MGLL	9606.ENSP00000312652	9606.ENSP00000265052	0	0	0	0	0.044	0	0	0.399	0.400
LEP	NTRK2	9606.ENSP00000312652	9606.ENSP00000277120	0	0	0	0	0.060	0	0	0.400	0.411
LEP	THRSP	9606.ENSP00000312652	9606.ENSP00000281030	0	0	0	0	0.187	0	0	0.298	0.405
LEP	PDE3B	9606.ENSP00000312652	9606.ENSP00000282096	0	0	0	0	0.067	0	0	0.555	0.567
LEP	PPARG	9606.ENSP00000312652	9606.ENSP00000287820	0	0	0	0	0.112	0	0.500	0.894	0.948
LEP	PLIN1	9606.ENSP00000312652	9606.ENSP00000300055	0	0	0	0	0.540	0	0	0.679	0.846
LEP	PLA2G4A	9606.ENSP00000312652	9606.ENSP00000356436	0	0	0	0	0	0	0	0.429	0.429
LEP	TRARG1	9606.ENSP00000312652	9606.ENSP00000329548	0	0	0	0	0.370	0.052	0	0.167	0.459
LEP	PLIN4	9606.ENSP00000312652	9606.ENSP00000488481	0	0	0	0	0.274	0	0	0.290	0.463
LEP	TNMD	9606.ENSP00000312652	9606.ENSP00000362122	0	0	0	0	0.257	0	0	0.390	0.527
LEP	SCD	9606.ENSP00000312652	9606.ENSP00000359380	0	0	0	0	0.048	0	0	0.721	0.723
LEP	RARRES2	9606.ENSP00000312652	9606.ENSP00000418009	0	0	0	0	0.060	0	0	0.720	0.725
LEP	PCK1	9606.ENSP00000312652	9606.ENSP00000319814	0	0	0	0	0.236	0	0	0.657	0.727
LEP	RBP4	9606.ENSP00000312652	9606.ENSP00000360522	0	0	0	0	0.133	0	0	0.714	0.741
LEP	LPL	9606.ENSP00000312652	9606.ENSP00000497642	0	0	0	0	0.127	0	0	0.812	0.828
LEP	PRLR	9606.ENSP00000312652	9606.ENSP00000482954	0	0	0	0	0	0	0.650	0.583	0.848
LGALS12	TIMP4	9606.ENSP00000339374	9606.ENSP00000287814	0	0	0	0	0.126	0	0	0.435	0.485
LGALS12	TRARG1	9606.ENSP00000339374	9606.ENSP00000329548	0	0	0	0	0.316	0.059	0	0.181	0.427
LIPE	PDK4	9606.ENSP00000244289	9606.ENSP00000005178	0	0	0	0	0.063	0	0	0.511	0.522
LIPE	PYGL	9606.ENSP00000244289	9606.ENSP00000216392	0.043	0	0	0	0	0	0	0.675	0.676
LIPE	SQLE	9606.ENSP00000244289	9606.ENSP00000265896	0	0	0	0	0.105	0	0.235	0.280	0.464
LIPE	PLAAT3	9606.ENSP00000244289	9606.ENSP00000320337	0.042	0	0	0	0.068	0.071	0	0.433	0.467
LIPE	PAFAH1B3	9606.ENSP00000244289	9606.ENSP00000444935	0	0	0	0	0.075	0	0	0.511	0.528
LIPE	PCK1	9606.ENSP00000244289	9606.ENSP00000319814	0	0	0	0	0.126	0	0	0.536	0.577
LIPE	PDE3B	9606.ENSP00000244289	9606.ENSP00000282096	0	0	0	0	0.084	0	0	0.570	0.589
LIPE	SCD	9606.ENSP00000244289	9606.ENSP00000359380	0	0	0	0	0.063	0	0	0.644	0.652
LIPE	PLIN4	9606.ENSP00000244289	9606.ENSP00000488481	0	0	0	0	0.220	0.071	0	0.626	0.705
LIPE	PPARG	9606.ENSP00000244289	9606.ENSP00000287820	0	0	0	0	0.125	0.050	0	0.842	0.857
LIPE	LPL	9606.ENSP00000244289	9606.ENSP00000497642	0	0	0	0	0.080	0	0	0.899	0.903
LIPE	MGLL	9606.ENSP00000244289	9606.ENSP00000265052	0.068	0	0	0	0.048	0	0	0.925	0.927
LIPE	PRKAR2B	9606.ENSP00000244289	9606.ENSP00000265717	0	0	0	0	0.042	0	0.900	0.315	0.928
LIPE	PLIN1	9606.ENSP00000244289	9606.ENSP00000300055	0	0	0	0	0.310	0.586	0.500	0.995	0.999
LPL	PDK4	9606.ENSP00000497642	9606.ENSP00000005178	0	0	0	0	0.106	0	0	0.506	0.539
LPL	MGLL	9606.ENSP00000497642	9606.ENSP00000265052	0	0	0	0	0.055	0	0.900	0.688	0.967
LPL	PID1	9606.ENSP00000497642	9606.ENSP00000283937	0	0	0	0	0.076	0	0	0.424	0.445
LPL	PPARG	9606.ENSP00000497642	9606.ENSP00000287820	0	0	0	0	0.151	0	0.500	0.874	0.941
LPL	PLIN1	9606.ENSP00000497642	9606.ENSP00000300055	0	0	0	0	0.140	0	0	0.629	0.667
LPL	PCK1	9606.ENSP00000497642	9606.ENSP00000319814	0	0	0	0	0.072	0	0	0.401	0.420
LPL	SCD	9606.ENSP00000497642	9606.ENSP00000359380	0	0	0	0	0.068	0	0	0.658	0.667
LPL	RBP4	9606.ENSP00000497642	9606.ENSP00000360522	0	0	0	0	0.127	0	0	0.370	0.426
LPL	VLDLR	9606.ENSP00000497642	9606.ENSP00000371532	0	0	0	0	0	0.292	0.540	0.749	0.911
LPL	SAA2-SAA4	9606.ENSP00000497642	9606.ENSP00000485552	0	0	0	0	0	0	0.540	0.167	0.600
LRRN3	PID1	9606.ENSP00000397312	9606.ENSP00000283937	0	0	0	0	0.067	0	0	0.419	0.434
LYVE1	SEMA3G	9606.ENSP00000256178	9606.ENSP00000231721	0	0	0	0	0.157	0.045	0	0.419	0.491
LYVE1	TFF1	9606.ENSP00000256178	9606.ENSP00000291527	0	0	0	0	0	0	0	0.509	0.509
LYVE1	MRC1	9606.ENSP00000256178	9606.ENSP00000455897	0	0	0	0	0.315	0.057	0	0.659	0.761
MAOA	PDK4	9606.ENSP00000340684	9606.ENSP00000005178	0	0	0	0	0.434	0	0	0.202	0.529
MAOA	NTRK2	9606.ENSP00000340684	9606.ENSP00000277120	0	0	0	0	0.077	0.047	0	0.430	0.456
MAOA	PPARG	9606.ENSP00000340684	9606.ENSP00000287820	0	0	0	0	0.147	0.054	0	0.322	0.405
MARVELD2	TJP3	9606.ENSP00000323264	9606.ENSP00000465419	0	0	0	0	0.110	0	0	0.995	0.995
ME1	PCK1	9606.ENSP00000358719	9606.ENSP00000319814	0.046	0	0	0	0	0	0.152	0.487	0.548
ME1	SCD	9606.ENSP00000358719	9606.ENSP00000359380	0.042	0	0	0	0.136	0	0	0.394	0.454
MFAP4	PRELP	9606.ENSP00000378957	9606.ENSP00000343924	0	0	0	0	0.234	0	0	0.323	0.459
MFAP4	MFAP5	9606.ENSP00000378957	9606.ENSP00000352455	0	0	0	0	0.151	0	0.500	0.378	0.713
MFAP4	SVEP1	9606.ENSP00000378957	9606.ENSP00000363593	0	0	0	0	0.235	0.111	0	0.272	0.462
MFAP4	OGN	9606.ENSP00000378957	9606.ENSP00000364711	0	0	0	0	0.344	0	0	0.390	0.583
MFAP5	PCOLCE2	9606.ENSP00000352455	9606.ENSP00000295992	0	0	0	0	0.115	0	0	0.354	0.404
MGLL	SCD	9606.ENSP00000265052	9606.ENSP00000359380	0	0	0	0	0	0	0	0.437	0.437
MGLL	NTRK2	9606.ENSP00000265052	9606.ENSP00000277120	0.045	0	0	0	0	0	0	0.494	0.496
MGLL	PLIN4	9606.ENSP00000265052	9606.ENSP00000488481	0	0	0	0	0.047	0.169	0	0.428	0.507
MGLL	PPARG	9606.ENSP00000265052	9606.ENSP00000287820	0	0	0	0	0.145	0	0	0.550	0.599
MGLL	PLA2G4A	9606.ENSP00000265052	9606.ENSP00000356436	0	0	0	0	0.049	0	0	0.641	0.643
MGLL	PLIN1	9606.ENSP00000265052	9606.ENSP00000300055	0	0	0	0	0.047	0.169	0	0.626	0.678
MLPH	SYTL1	9606.ENSP00000264605	9606.ENSP00000440704	0	0	0	0	0	0	0	0.662	0.662
MME	NPR3	9606.ENSP00000418525	9606.ENSP00000265074	0	0	0	0	0.049	0	0	0.612	0.615
MME	NPR1	9606.ENSP00000418525	9606.ENSP00000357669	0	0	0	0	0.045	0	0	0.671	0.672
MME	SDC1	9606.ENSP00000418525	9606.ENSP00000370542	0	0	0	0	0.042	0	0	0.714	0.714
MME	MUC1	9606.ENSP00000418525	9606.ENSP00000484824	0	0	0	0	0	0.045	0	0.484	0.487
MMP1	MMP11	9606.ENSP00000322788	9606.ENSP00000215743	0	0	0.113	0.803	0.149	0	0.500	0.468	0.772
MMP1	TIMP4	9606.ENSP00000322788	9606.ENSP00000287814	0	0	0	0	0	0.160	0	0.753	0.784
MMP1	SDC1	9606.ENSP00000322788	9606.ENSP00000370542	0	0	0	0	0.083	0	0	0.547	0.566
MMP11	TIMP4	9606.ENSP00000215743	9606.ENSP00000287814	0	0	0	0	0	0.160	0	0.426	0.497
MMP28	TIMP4	9606.ENSP00000473853	9606.ENSP00000287814	0	0	0	0	0.044	0.160	0	0.511	0.573
MRAP	THRSP	9606.ENSP00000382684	9606.ENSP00000281030	0	0	0	0	0.437	0	0	0	0.437
MRC1	PPARG	9606.ENSP00000455897	9606.ENSP00000287820	0	0	0	0	0.067	0.053	0	0.719	0.730
MRC1	P2RY12	9606.ENSP00000455897	9606.ENSP00000307259	0	0	0	0	0.073	0	0	0.522	0.538
MRC1	MS4A4A	9606.ENSP00000455897	9606.ENSP00000338648	0	0	0	0	0.393	0	0	0.228	0.511
MUC1	PPARG	9606.ENSP00000484824	9606.ENSP00000287820	0	0	0	0	0.083	0.292	0	0.258	0.476
MUC1	TFF1	9606.ENSP00000484824	9606.ENSP00000291527	0	0	0	0	0.133	0	0	0.423	0.479
MUC1	SCNN1A	9606.ENSP00000484824	9606.ENSP00000353292	0	0	0	0	0.315	0	0	0.281	0.487
MUC1	NPR1	9606.ENSP00000484824	9606.ENSP00000357669	0	0	0	0	0.094	0.091	0	0.386	0.450
MUC1	TACSTD2	9606.ENSP00000484824	9606.ENSP00000360269	0	0	0	0	0.162	0	0	0.405	0.480
MUC1	SPDEF	9606.ENSP00000484824	9606.ENSP00000363149	0	0	0	0	0.149	0	0	0.357	0.429
MUC1	SDC1	9606.ENSP00000484824	9606.ENSP00000370542	0	0	0	0	0.103	0.045	0	0.390	0.431
MUC1	TJP3	9606.ENSP00000484824	9606.ENSP00000465419	0	0	0	0	0.185	0.088	0	0.295	0.430
NEGR1	NRN1	9606.ENSP00000350364	9606.ENSP00000480483	0	0	0	0	0.059	0	0	0.409	0.420
NMT2	SPTBN1	9606.ENSP00000367407	9606.ENSP00000349259	0	0	0	0	0.062	0	0	0.400	0.413
NPNT	PID1	9606.ENSP00000389252	9606.ENSP00000283937	0	0	0	0	0	0	0	0.435	0.435
NPNT	THSD4	9606.ENSP00000389252	9606.ENSP00000347484	0	0	0	0	0.062	0	0	0.480	0.491
NPNT	VAV3	9606.ENSP00000389252	9606.ENSP00000359073	0	0	0	0	0.072	0	0	0.383	0.402
NPR1	NPR3	9606.ENSP00000357669	9606.ENSP00000265074	0	0	0	0.749	0.055	0	0	0.527	0.533
NPR1	PDE3B	9606.ENSP00000357669	9606.ENSP00000282096	0	0	0	0	0.055	0.126	0.670	0.191	0.750
NPR1	PDE11A	9606.ENSP00000357669	9606.ENSP00000286063	0	0	0	0	0.055	0.126	0.681	0.228	0.769
NPR1	TMEM37	9606.ENSP00000357669	9606.ENSP00000303148	0	0	0	0	0.105	0	0	0.571	0.599
NPR3	PDZD2	9606.ENSP00000265074	9606.ENSP00000402033	0	0	0	0	0.072	0	0	0.448	0.466
NTRK2	S100B	9606.ENSP00000277120	9606.ENSP00000291700	0	0	0	0	0.203	0	0	0.320	0.435
NUSAP1	S100P	9606.ENSP00000499238	9606.ENSP00000296370	0	0	0	0	0.042	0.428	0	0	0.428
NUSAP1	PCLAF	9606.ENSP00000499238	9606.ENSP00000300035	0	0	0	0	0.801	0	0	0.588	0.914
NUSAP1	RRM2	9606.ENSP00000499238	9606.ENSP00000353770	0	0	0	0	0.815	0	0	0.747	0.951
NUSAP1	PRC1	9606.ENSP00000499238	9606.ENSP00000377793	0	0	0	0	0.867	0	0	0.538	0.936
NUSAP1	TOP2A	9606.ENSP00000499238	9606.ENSP00000411532	0	0	0	0	0.999	0	0	0.795	0.999
NUSAP1	UHRF1	9606.ENSP00000499238	9606.ENSP00000479617	0	0	0	0	0.456	0	0	0.364	0.639
OGN	PCOLCE2	9606.ENSP00000364711	9606.ENSP00000295992	0	0	0	0	0.127	0	0	0.361	0.418
OGN	PLIN1	9606.ENSP00000364711	9606.ENSP00000300055	0	0	0	0	0.107	0.093	0	0.435	0.502
OGN	PRELP	9606.ENSP00000364711	9606.ENSP00000343924	0	0.042	0	0.624	0.186	0	0.500	0.548	0.800
P2RY12	P2RY14	9606.ENSP00000307259	9606.ENSP00000308361	0	0	0	0.920	0.218	0	0.500	0.546	0.807
P2RY14	PTGER3	9606.ENSP00000308361	9606.ENSP00000349003	0	0	0	0	0.065	0	0	0.470	0.483
PAFAH1B3	PLAAT3	9606.ENSP00000444935	9606.ENSP00000320337	0	0	0	0	0	0	0.650	0	0.650
PAFAH1B3	PLA2G4A	9606.ENSP00000444935	9606.ENSP00000356436	0	0	0	0	0	0	0.650	0.131	0.683
PAFAH1B3	VLDLR	9606.ENSP00000444935	9606.ENSP00000371532	0	0	0	0	0	0.095	0	0.483	0.512
PCK1	PDK4	9606.ENSP00000319814	9606.ENSP00000005178	0	0	0	0	0.084	0	0	0.607	0.624
PCK1	PYGL	9606.ENSP00000319814	9606.ENSP00000216392	0.102	0	0	0	0.042	0	0	0.544	0.573
PCK1	THRSP	9606.ENSP00000319814	9606.ENSP00000281030	0	0	0	0	0.161	0	0	0.466	0.533
PCK1	PPARG	9606.ENSP00000319814	9606.ENSP00000287820	0	0	0	0	0.143	0.045	0.500	0.801	0.907
PCK1	PLIN1	9606.ENSP00000319814	9606.ENSP00000300055	0	0	0	0	0.249	0	0	0.437	0.559
PCK1	SCD	9606.ENSP00000319814	9606.ENSP00000359380	0	0	0	0	0.044	0	0	0.738	0.739
PCK1	PFKFB1	9606.ENSP00000319814	9606.ENSP00000364145	0	0	0	0	0.214	0	0	0.690	0.746
PCLAF	PRC1	9606.ENSP00000300035	9606.ENSP00000377793	0	0	0	0	0.505	0	0	0.186	0.580
PCLAF	UHRF1	9606.ENSP00000300035	9606.ENSP00000479617	0	0	0	0	0.569	0.488	0	0.392	0.854
PCLAF	RRM2	9606.ENSP00000300035	9606.ENSP00000353770	0	0	0	0	0.814	0	0	0.519	0.907
PCLAF	TOP2A	9606.ENSP00000300035	9606.ENSP00000411532	0	0	0	0	0.832	0	0	0.545	0.920
PDE11A	PDE8B	9606.ENSP00000286063	9606.ENSP00000264917	0	0	0	0.566	0.049	0.086	0.400	0.454	0.677
PDE11A	PDE3B	9606.ENSP00000286063	9606.ENSP00000282096	0	0	0	0.557	0	0.093	0	0.514	0.540
PDE3B	PRKAR2B	9606.ENSP00000282096	9606.ENSP00000265717	0	0	0	0	0.101	0.053	0	0.417	0.461
PDE3B	SCD	9606.ENSP00000282096	9606.ENSP00000359380	0	0	0	0	0.057	0	0	0.437	0.446
PDE3B	PLIN1	9606.ENSP00000282096	9606.ENSP00000300055	0	0	0	0	0.104	0	0	0.518	0.550
PDK4	PLIN1	9606.ENSP00000005178	9606.ENSP00000300055	0	0	0	0	0.085	0.070	0	0.374	0.421
PDK4	SCD	9606.ENSP00000005178	9606.ENSP00000359380	0.042	0	0	0	0	0	0	0.521	0.522
PDK4	PPARG	9606.ENSP00000005178	9606.ENSP00000287820	0	0	0	0	0.084	0	0	0.634	0.651
PDZD2	SORBS1	9606.ENSP00000402033	9606.ENSP00000360293	0	0	0	0	0.085	0.053	0	0.407	0.441
PFKFB1	PYGL	9606.ENSP00000364145	9606.ENSP00000216392	0	0	0	0	0.085	0	0	0.425	0.451
PFKFB1	PPP2R1B	9606.ENSP00000364145	9606.ENSP00000311344	0	0	0	0	0.054	0	0.400	0.168	0.487
PID1	THSD4	9606.ENSP00000283937	9606.ENSP00000347484	0	0	0	0	0	0.077	0	0.544	0.561
PLA2G4A	PLAAT3	9606.ENSP00000356436	9606.ENSP00000320337	0	0	0	0	0	0.045	0.650	0.528	0.828
PLA2G4A	PTGER3	9606.ENSP00000356436	9606.ENSP00000349003	0	0	0	0	0	0	0	0.453	0.453
PLA2G4A	TFAP2A	9606.ENSP00000356436	9606.ENSP00000501092	0	0	0	0	0.074	0	0	0.449	0.467
PLIN1	THRSP	9606.ENSP00000300055	9606.ENSP00000281030	0	0	0	0	0.434	0	0	0.539	0.728
PLIN1	PPARG	9606.ENSP00000300055	9606.ENSP00000287820	0	0	0	0	0.125	0	0.500	0.852	0.929
PLIN1	TNMD	9606.ENSP00000300055	9606.ENSP00000362122	0	0	0	0	0.386	0	0	0.243	0.515
PLIN1	TRARG1	9606.ENSP00000300055	9606.ENSP00000329548	0	0	0	0	0.432	0.091	0	0.192	0.546
PLIN1	SCD	9606.ENSP00000300055	9606.ENSP00000359380	0	0	0	0	0.067	0.060	0	0.557	0.578
PLIN1	PLIN4	9606.ENSP00000300055	9606.ENSP00000488481	0	0	0	0	0.445	0	0	0.967	0.980
PLIN4	THRSP	9606.ENSP00000488481	9606.ENSP00000281030	0	0	0	0	0.291	0	0	0.347	0.517
PLIN4	PPARG	9606.ENSP00000488481	9606.ENSP00000287820	0	0	0	0	0.091	0	0	0.448	0.477
PLIN4	TRARG1	9606.ENSP00000488481	9606.ENSP00000329548	0	0	0	0	0.339	0.091	0	0.455	0.643
PLXNA4	SEMA3G	9606.ENSP00000352882	9606.ENSP00000231721	0	0	0	0	0.073	0.186	0	0.600	0.672
PPARG	THRSP	9606.ENSP00000287820	9606.ENSP00000281030	0	0	0	0	0.067	0	0	0.447	0.462
PPARG	TIMP4	9606.ENSP00000287820	9606.ENSP00000287814	0	0	0	0	0.261	0	0	0.238	0.413
PPARG	RARRES2	9606.ENSP00000287820	9606.ENSP00000418009	0	0	0	0	0.056	0	0	0.417	0.426
PPARG	TFAP2A	9606.ENSP00000287820	9606.ENSP00000501092	0	0	0	0	0	0.294	0	0.272	0.464
PPARG	VLDLR	9606.ENSP00000287820	9606.ENSP00000371532	0	0	0	0	0.054	0	0	0.467	0.474
PPARG	RBP4	9606.ENSP00000287820	9606.ENSP00000360522	0	0	0	0	0.127	0	0	0.435	0.485
PPARG	SCD	9606.ENSP00000287820	9606.ENSP00000359380	0	0	0	0	0.082	0	0	0.735	0.746
PPP1R14A	SPTBN1	9606.ENSP00000301242	9606.ENSP00000349259	0	0	0	0	0.076	0	0	0.548	0.564
PPP1R14A	SPINT2	9606.ENSP00000301242	9606.ENSP00000301244	0	0	0	0	0.056	0	0	0.657	0.663
PPP1R1A	PPP2R1B	9606.ENSP00000257905	9606.ENSP00000311344	0	0	0	0	0.042	0	0.900	0.101	0.906
PPP2R1B	SIK2	9606.ENSP00000311344	9606.ENSP00000305976	0	0	0	0	0.162	0.292	0	0.106	0.423
PRC1	RRM2	9606.ENSP00000377793	9606.ENSP00000353770	0	0	0	0	0.815	0	0	0.316	0.868
PRC1	UHRF1	9606.ENSP00000377793	9606.ENSP00000479617	0	0	0	0	0.458	0.334	0	0.200	0.687
PRC1	TOP2A	9606.ENSP00000377793	9606.ENSP00000411532	0	0	0	0	0.841	0.319	0	0.424	0.932
PRLR	RBP4	9606.ENSP00000482954	9606.ENSP00000360522	0	0	0	0	0	0	0	0.455	0.455
PRSS8	SPINT2	9606.ENSP00000319730	9606.ENSP00000301244	0	0	0	0	0.223	0.240	0	0.700	0.807
PRSS8	TJP3	9606.ENSP00000319730	9606.ENSP00000465419	0	0	0	0	0.212	0	0	0.435	0.536
PRSS8	RAB25	9606.ENSP00000319730	9606.ENSP00000354376	0	0	0	0	0.475	0.064	0	0.278	0.614
PRSS8	SCNN1A	9606.ENSP00000319730	9606.ENSP00000353292	0	0	0	0	0.242	0	0	0.657	0.729
PRSS8	SPINT1	9606.ENSP00000319730	9606.ENSP00000342098	0	0	0	0	0.337	0.121	0	0.841	0.899
